Code_commune_INSEE,Nom_commune,Code_postal,num_departement
88269,LIEZEY,88400,88
88531,XONRUPT LONGEMER,88400,88
88272,LIRONCOURT,88410,88
88377,REGNEVELLE,88410,88
88310,MONTHUREUX SUR SAONE,88410,88
88007,AMEUVELLE,88410,88
88061,BLEURVILLE,88410,88
88096,CHATILLON SUR SAONE,88410,88
88291,MARTINVELLE,88410,88
88471,LES THONS,88410,88
88105,CLAUDON,88410,88
88220,GRIGNONCOURT,88410,88
88171,FIGNEVELLE,88410,88
88208,GODONCOURT,88410,88
88421,ST JULIEN,88410,88
88319,MOYENMOUTIER,88420,88
88014,ARRENTES DE CORCIEUX,88430,88
88505,VIENVILLE,88430,88
88059,BIFFONTAINE,88430,88
88198,GERBEPAL,88430,88
88244,LA HOUSSIERE,88430,88
88115,CORCIEUX,88430,88
88190,FRIZON,88440,88
88327,NOMEXY,88440,88
88055,BETTEGNEY ST BRICE,88450,88
88166,EVAUX ET MENIL,88450,88
88280,MADEGNEY,88450,88
88378,REGNEY,88450,88
88493,VARMONZEY,88450,88
88513,VINCEY,88450,88
88223,GUGNEY AUX AULX,88450,88
88399,LE ROULIER,88460,88
88135,DOCELLES,88460,88
88101,CHENIMENIL,88460,88
88528,XAMONTARUPT,88460,88
88167,FAUCOMPIERRE,88460,88
88028,LA BAFFE,88460,88
88464,TENDON,88460,88
88091,CHARMOIS DEVANT BRUYERES,88460,88
88438,LA SALLE,88470,88
88068,LA BOURGONCE,88470,88
88328,NOMPATELIZE,88470,88
88519,LA VOIVRE,88470,88
88428,ST MICHEL SUR MEURTHE,88470,88
88435,ST REMY,88480,88
88165,ETIVAL CLAIREFONTAINE,88480,88
88275,LUBINE,88490,88
88345,LA PETITE FOSSE,88490,88
88361,PROVENCHERES ET COLROY,88490,88
88113,COMBRIMONT,88490,88
88361,PROVENCHERES ET COLROY,88490,88
88182,FRAPELLE,88490,88
88276,LUSSE,88490,88
88213,LA GRANDE FOSSE,88490,88
88057,LE BEULAY,88490,88
88268,LESSEUX,88490,88
88066,BOULAINCOURT,88500,88
88254,JORXEY,88500,88
88295,MAZIROT,88500,88
88357,POUSSAY,88500,88
88382,REMICOURT,88500,88
88494,VAUBEXY,88500,88
88522,VOMECOURT SUR MADON,88500,88
88023,AVILLERS,88500,88
88139,DOMBASLE EN XAINTOIS,88500,88
88144,DOMEVRE SOUS MONTFORT,88500,88
88155,DOMVALLIER,88500,88
88292,MATTAINCOURT,88500,88
88334,OELLEVILLE,88500,88
88354,PONT SUR MADON,88500,88
88368,RAMECOURT,88500,88
88518,VIVIERS LES OFFROICOURT,88500,88
88002,AHEVILLE,88500,88
88006,AMBACOURT,88500,88
88039,BAUDRICOURT,88500,88
88060,BLEMEREY,88500,88
88364,PUZIEUX,88500,88
88403,ROZEROTTE,88500,88
88056,BETTONCOURT,88500,88
88476,TOTAINVILLE,88500,88
88097,CHAUFFECOURT,88500,88
88164,ESTRENNES,88500,88
88246,HYMONT,88500,88
88299,MENIL EN XAINTOIS,88500,88
88304,MIRECOURT,88500,88
88400,ROUVRES EN XAINTOIS,88500,88
88469,THIRAUCOURT,88500,88
88043,BAZOILLES ET MENIL,88500,88
88100,CHEF HAUT,88500,88
88185,FRENELLE LA GRANDE,88500,88
88186,FRENELLE LA PETITE,88500,88
88202,GIRCOURT LES VIEVILLE,88500,88
88257,JUVAINCOURT,88500,88
88335,OFFROICOURT,88500,88
88389,REPEL,88500,88
88433,ST PRANCHER,88500,88
88507,VILLERS,88500,88
88525,VROVILLE,88500,88
88158,ELOYES,88510,88
88032,BAN DE LAVELINE,88520,88
88054,BERTRIMOUTIER,88520,88
88193,GEMAINGOUTTE,88520,88
88375,RAVES,88520,88
88526,WISEMBACH,88520,88
88120,LA CROIX AUX MINES,88520,88
88470,LE THOLY,88530,88
88470,LE THOLY,88530,88
88177,LA FORGE,88530,88
88081,BUSSANG,88540,88
88250,JARMENIL,88550,88
88358,POUXEUX,88550,88
88426,ST MAURICE SUR MOSELLE,88560,88
88445,SAULCY SUR MEURTHE,88580,88
88086,CHAMP LE DUC,88600,88
88089,LA CHAPELLE DEVANT BRUYERES,88600,88
88130,DESTORD,88600,88
88131,DEYCIMONT,88600,88
88172,FIMENIL,88600,88
88175,FONTENAY,88600,88
88184,FREMIFONTAINE,88600,88
88222,GUGNECOURT,88600,88
88322,LA NEUVEVILLE DEVANT LEPANGES,88600,88
88145,DOMFAING,88600,88
88169,FAYS,88600,88
88322,LA NEUVEVILLE DEVANT LEPANGES,88600,88
88348,PIERREPONT SUR L ARENTELE,88600,88
88454,SERCOEUR,88600,88
88026,AYDOILLES,88600,88
88261,LAVAL SUR VOLOGNE,88600,88
88262,LAVELINE DEVANT BRUYERES,88600,88
88266,LEPANGES SUR VOLOGNE,88600,88
88297,MEMENIL,88600,88
88359,PREY,88600,88
88050,BELMONT SUR BUTTANT,88600,88
88064,BOIS DE CHAMP,88600,88
88076,BROUVELIEURES,88600,88
88502,VERVEZELLE,88600,88
88152,DOMPIERRE,88600,88
88203,GIRECOURT SUR DURBION,88600,88
88240,HERPELMONT,88600,88
88356,LES POULIERES,88600,88
88398,LES ROUGES EAUX,88600,88
88046,BEAUMENIL,88600,88
88078,BRUYERES,88600,88
88216,GRANDVILLERS,88600,88
88315,MORTAGNE,88600,88
88322,LA NEUVEVILLE DEVANT LEPANGES,88600,88
88331,NONZEVILLE,88600,88
88512,VIMENIL,88600,88
88025,AVRANVILLE,88630,88
88102,CHERMISEY,88630,88
88154,DOMREMY LA PUCELLE,88630,88
88219,GREUX,88630,88
88255,JUBAINVILLE,88630,88
88303,MIDREVAUX,88630,88
88305,MONCEL SUR VAIR,88630,88
88293,MAXEY SUR MEUSE,88630,88
88363,PUNEROT,88630,88
88107,CLEREY LA COTE,88630,88
88118,COUSSEY,88630,88
88407,RUPPES,88630,88
88457,SIONNE,88630,88
88460,SOULOSSE SOUS ST ELOPHE,88630,88
88183,FREBECOURT,88630,88
88453,SERAUMONT,88630,88
88035,BARBEY SEROUX,88640,88
88218,GRANGES AUMONTZEY,88640,88
88256,JUSSARUPT,88640,88
88380,REHAUPAL,88640,88
88263,LAVELINE DU HOUX,88640,88
88085,CHAMPDRAY,88640,88
88218,GRANGES AUMONTZEY,88640,88
88009,ANOULD,88650,88
88284,MANDRAY,88650,88
88423,ST LEONARD,88650,88
88159,ENTRE DEUX EAUX,88650,88
88042,BAZIEN,88700,88
88301,MENIL SUR BELVITTE,88700,88
88340,PADOUX,88700,88
88412,ST BENOIT LA CHIPOTTE,88700,88
88432,ST PIERREMONT,88700,88
88521,VOMECOURT,88700,88
88168,FAUCONCOURT,88700,88
88243,HOUSSERAS,88700,88
88318,MOYEMONT,88700,88
88333,NOSSONCOURT,88700,88
88367,RAMBERVILLERS,88700,88
88077,BRU,88700,88
88080,BULT,88700,88
88110,CLEZENTAINE,88700,88
88153,DOMPTAIL,88700,88
88230,HARDANCOURT,88700,88
88298,MENARMONT,88700,88
88338,ORTONCOURT,88700,88
88008,ANGLEMONT,88700,88
88156,DONCIERES,88700,88
88251,JEANMENIL,88700,88
88410,STE BARBE,88700,88
88425,ST MAURICE SUR MORTAGNE,88700,88
88021,AUTREY,88700,88
88527,XAFFEVILLERS,88700,88
88127,DEINVILLERS,88700,88
88395,ROMONT,88700,88
88402,ROVILLE AUX CHENES,88700,88
88416,ST GENEST,88700,88
88417,ST GORGON,88700,88
88418,STE HELENE,88700,88
88051,BELMONT SUR VAIR,88800,88
88332,NORROY,88800,88
88385,REMONCOURT,88800,88
88434,ST REMIMONT,88800,88
88466,THEY SOUS MONTFORT,88800,88
88516,VITTEL,88800,88
88271,LIGNEVILLE,88800,88
88285,MANDRES SUR VAIR,88800,88
88309,MONTHUREUX LE SEC,88800,88
88490,VALLEROY LE SEC,88800,88
88146,DOMJULIEN,88800,88
88231,HAREVILLE,88800,88
88325,LA NEUVEVILLE SOUS MONTFORT,88800,88
88343,PAREY SOUS MONTFORT,88800,88
88146,DOMJULIEN,88800,88
89024,AUXERRE,89000,89
89346,ST GEORGES SUR BAULCHE,89000,89
89295,PERRIGNY,89000,89
89195,GRON,89100,89
89287,PARON,89100,89
89387,SENS,89100,89
89399,SOUCY,89100,89
89127,COURTOIS SUR YONNE,89100,89
89172,FONTAINE LA GAILLARDE,89100,89
89239,MALAY LE GRAND,89100,89
89240,MALAY LE PETIT,89100,89
89338,ST CLEMENT,89100,89
89113,COLLEMIERS,89100,89
89236,MAILLOT,89100,89
89274,NAILLY,89100,89
89342,ST DENIS LES SENS,89100,89
89326,ROSOY,89100,89
89373,SALIGNY,89100,89
89404,SUBLIGNY,89100,89
89354,ST MARTIN DU TERTRE,89100,89
89466,VILLEROY,89100,89
89196,VALRAVILLON,89110,89
89334,LE VAL D OCRE,89110,89
89281,LES ORMES,89110,89
89397,SOMMECAISE,89110,89
89003,MONTHOLON,89110,89
89003,MONTHOLON,89110,89
89163,LA FERTE LOUPIERE,89110,89
89251,MERRY LA VALLEE,89110,89
89360,ST MAURICE LE VIEIL,89110,89
89361,ST MAURICE THIZOUAILLE,89110,89
89088,CHASSY,89110,89
89304,POILLY SUR THOLON,89110,89
89334,LE VAL D OCRE,89110,89
89167,FLEURY LA VALLEE,89113,89
89083,CHARBUY,89113,89
89196,VALRAVILLON,89113,89
89196,VALRAVILLON,89113,89
89053,BRANCHES,89113,89
89196,VALRAVILLON,89113,89
89063,LA CELLE ST CYR,89116,89
89313,PRECY SUR VRIN,89116,89
89133,CUDOT,89116,89
89388,SEPEAUX ST ROMAIN,89116,89
89388,SEPEAUX ST ROMAIN,89116,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89086,CHARNY OREE DE PUISAYE,89120,89
89217,LALANDE,89130,89
89221,LEUGNY,89130,89
89419,TOUCY,89130,89
89472,VILLIERS ST BENOIT,89130,89
89147,DRACY,89130,89
89173,FONTAINES,89130,89
89254,MEZILLES,89130,89
89472,VILLIERS ST BENOIT,89130,89
89272,MOULINS SUR OUANNE,89130,89
89115,COMPIGNY,89140,89
89124,COURLON SUR YONNE,89140,89
89136,CUY,89140,89
89162,EVRY,89140,89
89309,PONT SUR YONNE,89140,89
89458,VILLENAVOTTE,89140,89
89189,GISY LES NOBLES,89140,89
89255,MICHERY,89140,89
89369,ST SEROTIN,89140,89
89390,SERBONNES,89140,89
89391,SERGINES,89140,89
89465,VILLEPERROT,89140,89
89480,VINNEUF,89140,89
89229,LIXY,89140,89
89467,VILLETHIERRY,89140,89
89456,VILLEMANOCHE,89140,89
89285,PAILLY,89140,89
89302,PLESSIS ST JEAN,89140,89
89227,LIGNY LE CHATEL,89144,89
89430,VARENNES,89144,89
89250,MERE,89144,89
89143,DOLLOT,89150,89
89264,MONTACHER VILLEGARDIN,89150,89
89380,SAVIGNY SUR CLAIRIS,89150,89
89428,VALLERY,89150,89
89054,BRANNAY,89150,89
89126,COURTOIN,89150,89
89442,VERNOY,89150,89
89144,DOMATS,89150,89
89450,VILLEBOUGIS,89150,89
89036,LA BELLIOLE,89150,89
89180,FOUCHERES,89150,89
89370,ST VALERIEN,89150,89
89459,VILLENEUVE LA DONDAGRE,89150,89
89209,JOUY,89150,89
89374,SAMBOURG,89160,89
89386,SENNEVOY LE HAUT,89160,89
89470,VILLIERS LES HAUTS,89160,89
89481,VIREAUX,89160,89
89005,ANCY LE FRANC,89160,89
89187,GIGNY,89160,89
89210,JULLY,89160,89
89223,LEZINNES,89160,89
89385,SENNEVOY LE BAS,89160,89
89006,ANCY LE LIBRE,89160,89
89016,ARGENTENAY,89160,89
89017,ARGENTEUIL SUR ARMANCON,89160,89
89184,FULVY,89160,89
89284,PACY SUR ARMANCON,89160,89
89403,STIGNY,89160,89
89005,ANCY LE FRANC,89160,89
89087,CHASSIGNELLES,89160,89
89344,ST FARGEAU,89170,89
89220,LAVAU,89170,89
89325,RONCHERES,89170,89
89344,ST FARGEAU,89170,89
89352,ST MARTIN DES CHAMPS,89170,89
89027,BAGNEAUX,89190,89
89122,COURGENAY,89190,89
89359,ST MAURICE AUX RICHES HOMMES,89190,89
89395,LES SIEGES,89190,89
89461,VILLENEUVE L ARCHEVEQUE,89190,89
89171,FOISSY SUR VANNE,89190,89
89214,LAILLY,89190,89
89261,MOLINONS,89190,89
89411,LES VALLEES DE LA VANNE,89190,89
89165,FLACY,89190,89
89308,PONT SUR VANNE,89190,89
89111,LES CLERIMOIS,89190,89
89011,ANNEOT,89200,89
89415,THORY,89200,89
89009,ANNAY LA COTE,89200,89
89025,AVALLON,89200,89
89044,BLANNAY,89200,89
89188,GIROLLES,89200,89
89146,DOMECY SUR LE VAULT,89200,89
89203,ISLAND,89200,89
89316,PROVENCY,89200,89
89190,GIVRY,89200,89
89378,SAUVIGNY LE BOIS,89200,89
89410,THAROT,89200,89
89159,ETAULE,89200,89
89232,LUCY LE BOIS,89200,89
89235,MAGNY,89200,89
89306,PONTAUBERT,89200,89
89392,SERMIZELLES,89200,89
89433,VAULT DE LUGNY,89200,89
89035,BELLECHAUME,89210,89
89055,BRIENON SUR ARMANCON,89210,89
89249,MERCY,89210,89
89055,BRIENON SUR ARMANCON,89210,89
89156,ESNON,89210,89
89436,VENIZY,89210,89
89076,CHAMPLOST,89210,89
89288,PAROY EN OTHE,89210,89
89046,BLENEAU,89220,89
89072,CHAMPCEVRAIS,89220,89
89365,ST PRIVE,89220,89
89324,ROGNY LES SEPT ECLUSES,89220,89
89045,BLEIGNY LE CARREAU,89230,89
89437,VENOUSE,89230,89
89463,VILLENEUVE ST SALVES,89230,89
89265,MONTIGNY LA RESLE,89230,89
89307,PONTIGNY,89230,89
89328,ROUVRAY,89230,89
89102,CHEVANNES,89240,89
89154,ESCAMPS,89240,89
89311,POURRAIN,89240,89
89033,BEAUVOIR,89240,89
89139,DIGES,89240,89
89228,LINDRY,89240,89
89286,PARLY,89240,89
89453,VILLEFARGEAU,89240,89
89150,EGLENY,89240,89
89096,CHEMILLY SUR YONNE,89250,89
89382,SEIGNELAY,89250,89
89200,HAUTERIVE,89250,89
89198,GURGY,89250,89
89031,BEAUMONT,89250,89
89268,MONT ST SULPICE,89250,89
89469,PERCENEIGE,89260,89
89080,LA CHAPELLE SUR OREUSE,89260,89
89414,THORIGNY SUR OREUSE,89260,89
89469,PERCENEIGE,89260,89
89469,PERCENEIGE,89260,89
89414,THORIGNY SUR OREUSE,89260,89
89469,PERCENEIGE,89260,89
89483,VOISINES,89260,89
89310,LA POSTOLLE,89260,89
89414,THORIGNY SUR OREUSE,89260,89
89469,PERCENEIGE,89260,89
89469,PERCENEIGE,89260,89
89015,ARCY SUR CURE,89270,89
89237,MAILLY LA VILLE,89270,89
89362,ST MORE,89270,89
89441,VERMENTON,89270,89
89233,LUCY SUR CURE,89270,89
89394,SERY,89270,89
89485,VOUTENAY SUR CURE,89270,89
89233,LUCY SUR CURE,89270,89
89040,BESSY SUR CURE,89270,89
89441,VERMENTON,89270,89
89212,JUSSY,89290,89
89319,QUENNE,89290,89
89024,AUXERRE,89290,89
89438,VENOY,89290,89
89077,CHAMPS SUR YONNE,89290,89
89202,IRANCY,89290,89
89478,VINCELLES,89290,89
89155,ESCOLIVES STE CAMILLE,89290,89
89479,VINCELOTTES,89290,89
89023,AUGY,89290,89
89079,CHAMVRES,89300,89
89452,VILLECIEN,89300,89
89206,JOIGNY,89300,89
89230,LOOZE,89300,89
89289,PAROY SUR THOLON,89300,89
89075,CHAMPLAY,89300,89
89335,ST AUBIN SUR YONNE,89300,89
89290,PASILLY,89310,89
89376,SARRY,89310,89
89064,CENSY,89310,89
89092,CHATEL GERARD,89310,89
89271,MOULINS EN TONNERROIS,89310,89
89371,STE VERTU,89310,89
89010,ANNAY SUR SEREIN,89310,89
89194,GRIMAULT,89310,89
89303,POILLY SUR SEREIN,89310,89
89161,ETIVEY,89310,89
89183,FRESNES,89310,89
89207,JOUANCY,89310,89
89259,MOLAY,89310,89
89277,NITRY,89310,89
89279,NOYERS,89310,89
89014,ARCES DILO,89320,89
89014,ARCES DILO,89320,89
89065,CERILLY,89320,89
89434,VAUMORT,89320,89
89066,CERISIERS,89320,89
89120,COULOURS,89320,89
89411,LES VALLEES DE LA VANNE,89320,89
89451,VILLECHETIVE,89320,89
89432,VAUDEURS,89320,89
89181,FOURNAUDIN,89320,89
89278,NOE,89320,89
89411,LES VALLEES DE LA VANNE,89320,89
89471,VILLIERS LOUIS,89320,89
89440,VERLIN,89330,89
89468,VILLEVALLIER,89330,89
89298,PIFFONDS,89330,89
89348,ST JULIEN DU SAULT,89330,89
89350,ST LOUP D ORDON,89330,89
89353,ST MARTIN D ORDON,89330,89
89332,ST AGNAN,89340,89
89093,CHAUMONT,89340,89
89460,VILLENEUVE LA GUYARD,89340,89
89074,CHAMPIGNY,89340,89
89449,VILLEBLEVIN,89340,89
89408,TANNERRE EN PUISAYE,89350,89
89073,CHAMPIGNELLES,89350,89
89462,VILLENEUVE LES GENETS,89350,89
89073,CHAMPIGNELLES,89350,89
89149,DYE,89360,89
89169,FLOGNY LA CHAPELLE,89360,89
89205,JAULGES,89360,89
89292,PERCEY,89360,89
89061,BUTTEAUX,89360,89
89062,CARISEY,89360,89
89474,VILLIERS VINEUX,89360,89
89038,BERNOUIL,89360,89
89013,APPOIGNY,89380,89
89004,AISY SUR ARMANCON,89390,89
89296,PERRIGNY SUR ARMANCON,89390,89
89280,NUITS,89390,89
89321,RAVIERES,89390,89
89132,CRY,89390,89
89029,BASSOU,89400,89
89257,MIGENNES,89400,89
89152,EPINEAU LES VOVES,89400,89
89282,ORMOY,89400,89
89050,BONNARD,89400,89
89059,BUSSY EN OTHE,89400,89
89085,CHARMOY,89400,89
89099,CHENY,89400,89
89105,CHICHERY,89400,89
89056,BRION,89400,89
89218,LAROCHE ST CYDROINE,89400,89
89067,CEZY,89410,89
89037,BEON,89410,89
89197,GUILLON TERRE PLAINE,89420,89
89197,GUILLON TERRE PLAINE,89420,89
89406,TALCY,89420,89
89412,THIZY,89420,89
89267,MONTREAL,89420,89
89351,STE MAGNANCE,89420,89
89431,VASSY SOUS PISY,89420,89
89042,BIERRY LES BELLES FONTAINES,89420,89
89197,GUILLON TERRE PLAINE,89420,89
89197,GUILLON TERRE PLAINE,89420,89
89333,ST ANDRE EN TERRE PLAINE,89420,89
89375,SANTIGNY,89420,89
89134,CUSSY LES FORGES,89420,89
89197,GUILLON TERRE PLAINE,89420,89
89244,MARMEAUX,89420,89
89300,PISY,89420,89
89377,SAUVIGNY LE BEUREAL,89420,89
89379,SAVIGNY EN TERRE PLAINE,89420,89
89407,TANLAY,89430,89
89407,TANLAY,89430,89
89407,TANLAY,89430,89
89413,THOREY,89430,89
89329,RUGNY,89430,89
89028,BAON,89430,89
89247,MELISEY,89430,89
89422,TRICHEY,89430,89
89022,ATHIE,89440,89
89246,MASSANGIS,89440,89
89012,ANNOUX,89440,89
89008,ANGELY,89440,89
89141,DISSANGIS,89440,89
89208,JOUX LA VILLE,89440,89
89128,COUTARNOUX,89440,89
89246,MASSANGIS,89440,89
89339,STE COLOMBE,89440,89
89043,BLACY,89440,89
89204,L ISLE SUR SEREIN,89440,89
89312,PRECY LE SEC,89440,89
89145,DOMECY SUR CURE,89450,89
89297,PIERRE PERTHUIS,89450,89
89170,FOISSY LES VEZELAY,89450,89
89248,MENADES,89450,89
89364,ST PERE,89450,89
89409,THAROISEAU,89450,89
89021,ASQUINS,89450,89
89176,FONTENAY PRES VEZELAY,89450,89
89446,VEZELAY,89450,89
89130,DEUX RIVIERES,89460,89
89363,STE PALLAYE,89460,89
89030,BAZARNES,89460,89
89314,PREGILBERT,89460,89
89424,TRUCY SUR YONNE,89460,89
89130,DEUX RIVIERES,89460,89
89263,MONETEAU,89470,89
89263,MONETEAU,89470,89
89119,COULANGES SUR YONNE,89480,89
89158,ETAIS LA SAUVIN,89480,89
89007,ANDRYES,89480,89
89164,FESTIGNY,89480,89
89129,CRAIN,89480,89
89234,LUCY SUR YONNE,89480,89
89060,BUSSY LE REPOS,89500,89
89051,LES BORDES,89500,89
89094,CHAUMOT,89500,89
89116,CORNANT,89500,89
89245,MARSANGY,89500,89
89327,ROUSSON,89500,89
89018,ARMEAU,89500,89
89142,DIXMONT,89500,89
89151,EGRISELLES LE BOCAGE,89500,89
89464,VILLENEUVE SUR YONNE,89500,89
89443,VERON,89510,89
89160,ETIGNY,89510,89
89291,PASSY,89510,89
89222,LEVIS,89520,89
89368,ST SAUVEUR EN PUISAYE,89520,89
89216,LAINSECQ,89520,89
89367,SAINTS EN PUISAYE,89520,89
89416,THURY,89520,89
89420,TREIGNY PERREUSE STE COLOMBE,89520,89
89331,SAINPUITS,89520,89
89400,SOUGERES EN PUISAYE,89520,89
89179,FONTENOY,89520,89
89273,MOUTIERS EN PUISAYE,89520,89
89420,TREIGNY PERREUSE STE COLOMBE,89520,89
89420,TREIGNY PERREUSE STE COLOMBE,89520,89
89108,CHITRY,89530,89
89337,ST BRIS LE VINEUX,89530,89
89201,HERY,89550,89
89405,LES HAUTS DE FORTERRE,89560,89
89148,DRUYES LES BELLES FONTAINES,89560,89
89215,LAIN,89560,89
89283,OUANNE,89560,89
89405,LES HAUTS DE FORTERRE,89560,89
89252,MERRY SEC,89560,89
89405,LES HAUTS DE FORTERRE,89560,89
89125,COURSON LES CARRIERES,89560,89
89182,FOURONNES,89560,89
89270,MOUFFY,89560,89
89283,OUANNE,89560,89
89383,SEMENTRON,89560,89
89041,BEUGNON,89570,89
89219,LASSON,89570,89
89398,SORMERY,89570,89
89276,NEUVY SAUTOUR,89570,89
89402,SOUMAINTRAIN,89570,89
89425,TURNY,89570,89
89084,CHARENTENAY,89580,89
89427,VALLAN,89580,89
89117,COULANGERON,89580,89
89199,GY L EVEQUE,89580,89
89256,MIGE,89580,89
89118,COULANGES LA VINEUSE,89580,89
89426,VAL DE MERCY,89580,89
89101,CHEU,89600,89
89186,GERMIGNY,89600,89
89345,ST FLORENTIN,89600,89
89345,ST FLORENTIN,89600,89
89439,VERGIGNY,89600,89
89439,VERGIGNY,89600,89
89439,VERGIGNY,89600,89
89032,BEAUVILLIERS,89630,89
89318,QUARRE LES TOMBES,89630,89
89336,ST BRANCHER,89630,89
89347,ST GERMAIN DES CHAMPS,89630,89
89058,BUSSIERES,89630,89
89089,CHASTELLUX SUR CURE,89630,89
89349,ST LEGER VAUBAN,89630,89
89238,MAILLY LE CHATEAU,89660,89
89266,MONTILLOT,89660,89
89057,BROSSES,89660,89
89071,CHAMOUX,89660,89
89091,CHATEL CENSOIR,89660,89
89177,FONTENAY SOUS FOURONNES,89660,89
89049,BOIS D ARCY,89660,89
89225,LICHERES SUR YONNE,89660,89
89253,MERRY SUR YONNE,89660,89
89020,ASNIERES SOUS BOIS,89660,89
89100,CHEROY,89690,89
89137,DANNEMOINE,89700,89
89211,JUNAY,89700,89
89417,TISSEY,89700,89
89098,CHENEY,89700,89
89323,ROFFEY,89700,89
89355,ST MARTIN SUR ARMANCON,89700,89
89418,TONNERRE,89700,89
89447,VEZINNES,89700,89
89482,VIVIERS,89700,89
89486,YROUERRE,89700,89
89153,EPINEUIL,89700,89
89262,MOLOSMES,89700,89
89393,SERRIGNY,89700,89
89039,BERU,89700,89
89112,COLLAN,89700,89
89423,TRONCHOY,89700,89
89445,VEZANNES,89700,89
89003,MONTHOLON,89710,89
89384,SENAN,89710,89
89003,MONTHOLON,89710,89
89299,PIMELLES,89740,89
89019,ARTHONNAY,89740,89
89191,GLAND,89740,89
89131,CRUZY LE CHATEL,89740,89
89475,VILLON,89740,89
89320,QUINCEROT,89740,89
89069,CHAILLEY,89770,89
89048,BOEURS EN OTHE,89770,89
89081,LA CHAPELLE VAUPELTEIGNE,89800,89
89068,CHABLIS,89800,89
89095,CHEMILLY SUR SEREIN,89800,89
89341,ST CYR LES COLONS,89800,89
89034,BEINE,89800,89
89068,CHABLIS,89800,89
89168,FLEYS,89800,89
89175,FONTENAY PRES CHABLIS,89800,89
89224,LICHERES PRES AIGREMONT,89800,89
89226,LIGNORELLES,89800,89
89315,PREHY,89800,89
89477,VILLY,89800,89
89123,COURGIS,89800,89
89002,AIGREMONT,89800,89
89068,CHABLIS,89800,89
89068,CHABLIS,89800,89
89104,CHICHEE,89800,89
89242,MALIGNY,89800,89
90010,BELFORT,90000,90
90025,CHAVANNES LES GRANDS,90100,90
90027,COURCELLES,90100,90
90090,ST DIZIER L EVEQUE,90100,90
90014,BORON,90100,90
90030,CROIX,90100,90
90033,DELLE,90100,90
90095,SUARCE,90100,90
90101,VELLESCOT,90100,90
90028,COURTELEVANT,90100,90
90043,FAVEROIS,90100,90
90055,GROSNE,90100,90
90056,JONCHEREY,90100,90
90096,THIANCOURT,90100,90
90024,CHAVANATTE,90100,90
90045,FECHE L EGLISE,90100,90
90046,FLORIMONT,90100,90
90063,LEBETAIN,90100,90
90064,LEPUIX NEUF,90100,90
90105,VILLARS LE SEC,90100,90
90016,BOURG SOUS CHATELET,90110,90
90089,ROUGEMONT LE CHATEAU,90110,90
90044,FELON,90110,90
90066,LEVAL,90110,90
90086,ROMAGNY SOUS ROUGEMONT,90110,90
90091,ST GERMAIN LE CHATELET,90110,90
90069,MEZIRE,90120,90
90072,MORVILLARS,90120,90
90071,MONTREUX CHATEAU,90130,90
90019,BRETAGNE,90130,90
90077,PETIT CROIX,90130,90
90021,CHARMOIS,90140,90
90018,BREBOTTE,90140,90
90083,RECOUVRANCE,90140,90
90051,FROIDEFONTAINE,90140,90
90017,BOUROGNE,90140,90
90082,AUTRECHENE,90140,90
90059,LACOLLONGE,90150,90
90084,REPPE,90150,90
90002,ANGEOT,90150,90
90036,EGUENIGUE,90150,90
90050,FRAIS,90150,90
90060,LAGRANGE,90150,90
90100,VAUTHIERMONT,90150,90
90062,LARIVIERE,90150,90
90013,BETHONVILLIERS,90150,90
90031,CUNELIERES,90150,90
90047,FONTAINE,90150,90
90049,FOUSSEMAGNE,90150,90
90067,MENONCOURT,90150,90
90080,PHAFFANS,90150,90
90012,BESSONCOURT,90160,90
90034,DENNEY,90160,90
90076,PEROUSE,90160,90
90079,PETITMAGNY,90170,90
90003,ANJOUTEY,90170,90
90061,LAMADELEINE VAL DES ANGES,90170,90
90041,ETUEFFONT,90170,90
90005,AUXELLES BAS,90200,90
90054,GROSMAGNY,90200,90
90085,RIERVESCEMONT,90200,90
90052,GIROMAGNY,90200,90
90065,LEPUIX,90200,90
90102,VESCEMONT,90200,90
90006,AUXELLES HAUT,90200,90
90088,ROUGEGOUTTE,90200,90
90029,CRAVANCHE,90300,90
90057,LACHAPELLE SOUS CHAUX,90300,90
90075,OFFEMONT,90300,90
90093,SERMAMAGNY,90300,90
90099,VALDOIE,90300,90
90037,ELOIE,90300,90
90103,VETRIGNE,90300,90
90023,CHAUX,90330,90
90026,CHEVREMONT,90340,90
90048,FONTENELLE,90340,90
90074,NOVILLARD,90340,90
90042,EVETTE SALBERT,90350,90
90078,PETITEFONTAINE,90360,90
90058,LACHAPELLE SOUS ROUGEMONT,90360,90
90081,RECHESY,90370,90
90087,ROPPE,90380,90
90001,ANDELNANS,90400,90
90068,MEROUX MOVAL,90400,90
